,x,y,avgE,stdE,avgFx,avgFy,stdFx,stdFy,loss,type,generation,E_1,E_2,E_3,E_4,E_5,Fx_1,Fx_2,Fx_3,Fx_4,Fx_5,Fy_1,Fy_2,Fy_3,Fy_4,Fy_5
99,1.1839465,-1.2,20.918583,10.282516,-34.75834,19.619102,11.075911,11.684158,1.1371307,contour,2,35.34143,16.614342,27.286335,15.83202,9.518828,-25.477903,-29.026525,-36.428154,-29.598972,-53.2601,29.121466,11.035584,34.84949,8.402587,14.686383
100,-1.2,-1.1759198,9.704633,0.83454007,25.765223,24.958872,5.0185275,0.84396344,1.0702349,contour,2,8.880112,8.924077,10.608283,9.5894165,10.521261,19.68785,22.661316,29.52493,24.916412,32.035614,24.33165,23.961214,25.94297,25.65784,24.90068
101,-1.1759198,-1.1759198,9.0978985,0.7232092,24.616413,25.196066,4.647849,0.74595845,1.0338658,contour,2,8.414724,8.389877,9.910552,9.002253,9.772093,18.959572,21.696133,28.411285,23.841606,30.173447,24.669426,24.304703,26.043217,25.851192,25.111774
102,-1.1518395,-1.1759198,8.519602,0.62089324,23.404211,25.429705,4.271703,0.6508967,0.9779468,contour,2,7.967307,7.8797045,9.240695,8.441637,9.068649,18.19468,20.665539,27.208302,22.7111,28.24142,24.998577,24.642696,26.141354,26.039782,25.326096
103,-1.1277592,-1.1759198,7.9712386,0.52772814,22.129772,25.657822,3.895201,0.5595734,0.9051208,contour,2,7.5387626,7.3951592,8.600983,7.908917,8.412386,17.391506,19.567575,25.90633,21.52497,26.258465,25.316673,24.973036,26.236637,26.222082,25.540684
104,-1.103679,-1.1759198,7.454296,0.4438126,20.79551,25.878317,3.5224984,0.47306228,0.81873065,contour,2,7.130038,6.9378595,7.993894,7.405424,7.804265,16.548378,18.402254,24.496767,20.284191,24.24593,25.621138,25.293394,26.328297,26.396494,25.752289
105,-1.0795987,-1.1759198,6.9701653,0.36924943,19.405273,26.08906,3.156228,0.3928147,0.72233665,contour,2,6.742121,6.509412,7.4221163,6.932443,7.2447453,15.663665,17.172316,22.973722,18.990818,22.225834,25.909319,25.601307,26.415577,26.561401,25.95766
106,-1.0555184,-1.1759198,6.52013,0.30413535,17.964611,26.287893,2.7975059,0.32075968,0.6194858,contour,2,6.3760157,6.1113005,6.8883934,6.4912114,6.7337475,14.735861,15.883882,21.336117,17.648123,20.219082,26.178562,25.894232,26.497753,26.715187,26.153751
107,-1.0314381,-1.1759198,6.105325,0.24861564,16.481043,26.472889,2.446832,0.2596305,0.51394576,contour,2,6.0327826,5.744827,6.3954277,6.0828567,6.2707224,13.763821,14.546634,19.590061,16.260664,18.244013,26.42635,26.169607,26.574184,26.856316,26.337965
108,-1.0073578,-1.1759198,5.7266626,0.20279466,14.964208,26.642288,2.1053538,0.2130909,0.41002777,contour,2,5.7135015,5.4110174,5.9456773,5.7084,5.8547287,12.7471285,13.173291,17.750664,14.834406,16.315521,26.650494,26.424944,26.644354,26.983393,26.508274
109,-0.9832776,-1.1759198,5.3848124,0.1666026,13.425809,26.794703,1.7762331,0.18494402,0.31268883,contour,2,5.4192286,5.110568,5.5411015,5.36868,5.4845,11.68655,11.778503,15.842552,13.376684,14.444741,26.849216,26.657953,26.707857,27.095219,26.663235
110,-0.95919734,-1.1759198,5.080136,0.13950206,11.879141,26.929117,1.4652793,0.17620581,0.22697057,contour,2,5.151009,4.8438115,5.1829786,5.064355,5.158545,10.584316,10.377325,13.898583,11.896223,12.63922,27.021448,26.866657,26.764538,27.190905,26.802011
111,-0.93511707,-1.1759198,4.812665,0.120309494,10.338217,27.04498,1.1806635,0.1824672,0.15690213,contour,2,4.9097886,4.610728,4.871727,4.7958574,4.875225,9.444265,8.983845,11.956454,10.403044,10.903459,27.166895,27.049486,26.81446,27.269873,26.924221
112,-0.9110368,-1.1759198,4.5820885,0.10710689,8.8167515,27.142263,0.93156374,0.19630563,0.10433924,contour,2,4.6964283,4.410983,4.6068296,4.5633554,4.632848,8.271561,7.610171,10.054066,8.90833,9.23959,27.286213,27.205345,26.857935,27.33192,27.02991
113,-0.8869565,-1.1759198,4.387786,0.09774796,7.3270826,27.221363,0.72610253,0.21152091,0.06845423,contour,2,4.511641,4.24398,4.386927,4.366744,4.429659,7.07223,6.266166,8.224822,7.4241066,7.6480713,27.380976,27.333662,26.895508,27.377256,27.119389
114,-0.86287624,-1.1759198,4.2288737,0.09039362,5.8795133,27.283085,0.5686699,0.22437465,0.046173237,contour,2,4.3559895,4.108901,4.2099276,4.205619,4.263939,5.852615,4.959611,6.494104,5.962903,6.128334,27.453514,27.434359,26.92789,27.406446,27.193214
115,-0.83879596,-1.1759198,4.104227,0.08388449,4.482034,27.328587,0.4566198,0.23293146,0.033282563,contour,2,4.2298856,4.004772,4.0732427,4.0792747,4.1339536,4.618977,3.6967888,4.8778386,4.5372458,4.679298,27.506695,27.507847,26.955929,27.42041,27.252052
116,-0.81471574,-1.1759198,4.0125713,0.0777681,3.1404204,27.359213,0.37845087,0.23630436,0.025681203,contour,2,4.133599,3.9304702,3.9740322,3.9867215,4.0380225,3.377425,2.4829733,3.3827605,3.1591449,3.2997713,27.543633,27.554916,26.980515,27.420319,27.29668
117,-0.79063547,-1.1759198,3.952502,0.07205332,1.8586973,27.376415,0.3172365,0.23434336,0.020310687,contour,2,4.0672407,3.8847604,3.9093585,3.926664,3.974486,2.1341367,1.322895,2.0081365,1.8395916,1.9887185,27.567421,27.57668,27.002567,27.407524,27.327904
118,-0.7665552,-1.1759198,3.922543,0.067082874,0.639674,27.381714,0.25819764,0.22737677,0.015547778,contour,2,4.030778,3.8662937,3.876398,3.897578,3.9416993,0.89596856,0.22086024,0.74793994,0.5881412,0.7454444,27.581049,27.574455,27.023014,27.383488,27.346554
119,-0.7424749,-1.1759198,3.921177,0.06331799,-0.51460916,27.376568,0.19441867,0.21629587,0.011113219,contour,2,4.023988,3.8736267,3.8724933,3.8977282,3.938044,-0.3290673,-0.8192282,-0.4070331,-0.58741033,-0.430335,27.58737,27.549664,27.042698,27.349665,27.353441
120,-0.71839464,-1.1759198,3.9467998,0.06125971,-1.6025155,27.362423,0.1325228,0.20287272,0.007675683,contour,2,4.0464425,3.9052196,3.8952422,3.9252095,3.9618835,-1.5314939,-1.7939765,-1.4674147,-1.6812338,-1.5385066,27.589224,27.503746,27.062405,27.307388,27.349358
121,-0.69431436,-1.1759198,3.997805,0.061331358,-2.622657,27.340652,0.112334825,0.19025616,0.006316409,contour,2,4.097478,3.959477,3.942494,3.9780085,4.011588,-2.700612,-2.7005963,-2.4440289,-2.6895182,-2.578569,27.589493,27.438107,27.082811,27.257801,27.335033
122,-0.6702341,-1.1759198,4.0725594,0.063832894,-3.5738976,27.312489,0.17171104,0.18358709,0.008054732,contour,2,4.176151,4.0347204,4.012358,4.054038,4.085513,-3.8253164,-3.5369477,-3.3470874,-3.6104438,-3.5497336,27.59097,27.354046,27.104437,27.201815,27.311155
123,-0.64615387,-1.1759198,4.169368,0.06892737,-4.4555216,27.278996,0.26926315,0.18944713,0.013551967,contour,2,4.2812653,4.1292405,4.1031747,4.151184,4.1819887,-4.8952856,-4.301614,-4.1857414,-4.4439993,-4.450998,27.596247,27.252745,27.12769,27.139988,27.278315
124,-0.6220736,-1.1759198,4.286576,0.07665534,-5.2674036,27.241028,0.3786408,0.21309775,0.023055572,contour,2,4.4114,4.2413054,4.2134943,4.267374,4.299307,-5.9022465,-4.9938774,-4.967878,-5.1917953,-5.2812443,27.607464,27.13525,27.1528,27.072594,27.237047
125,-0.5979933,-1.1759198,4.4224963,0.086997405,-6.0101423,27.199162,0.4918943,0.25558835,0.03652222,contour,2,4.564973,4.36917,4.3420334,4.4005632,4.4357567,-6.8409033,-5.6137156,-5.7000837,-5.856748,-6.0393047,27.626093,27.002464,27.179867,26.999554,27.187782
126,-0.57391304,-1.1759198,4.5754843,0.09992047,-6.685115,27.153645,0.6064935,0.3147457,0.053820774,contour,2,4.7402983,4.5110884,4.487657,4.5488033,4.589578,-7.7092376,-6.161841,-6.3877153,-6.442774,-6.7240458,27.652847,26.855118,27.208862,26.920485,27.1309
127,-0.54983276,-1.1759198,4.7439313,0.11538699,-7.2943716,27.104513,0.72225034,0.3876986,0.07489217,contour,2,4.935696,4.665361,4.649344,4.7102556,4.758995,-8.508284,-6.6396956,-7.0350146,-6.9544888,-7.334422,27.687695,26.693794,27.239632,26.834751,27.066677
128,-0.5257525,-1.1759198,4.9262834,0.13339901,-7.8405013,27.051538,0.84026366,0.47220787,0.09983513,contour,2,5.1495323,4.8303156,4.8261676,4.883179,4.9421997,-9.241434,-7.049429,-7.645258,-7.39689,-7.86953,27.73002,26.518883,27.271942,26.741486,26.995338
129,-0.50167227,-1.1759198,5.1210513,0.1540226,-8.326425,26.994318,0.96228236,0.56667405,0.1288971,contour,2,5.3802786,5.004343,5.017269,5.0659757,5.137381,-9.913626,-7.393878,-8.220909,-7.7751117,-8.328641,27.778769,26.330624,27.305506,26.639652,26.917048
130,-0.47759196,-1.1759198,5.326823,0.17735003,-8.75523,26.932352,1.0901971,0.66996807,0.16241182,contour,2,5.626534,5.185911,5.221828,5.2571545,5.342697,-10.53046,-7.676463,-8.763784,-8.094221,-8.711262,27.832668,26.1291,27.339972,26.528112,26.831913
131,-0.45351171,-1.1759198,5.5422707,0.20353745,-9.129991,26.865086,1.2257438,0.78134024,0.20074286,contour,2,5.887034,5.373579,5.4390826,5.4553638,5.556308,-11.097566,-7.9010706,-9.275191,-8.359043,-9.017129,27.890406,25.914299,27.37502,26.405668,26.740004
132,-0.42943144,-1.1759198,5.76612,0.23279719,-9.4537,26.791927,1.370306,0.9002759,0.24421753,contour,2,6.1606445,5.565999,5.6682796,5.6593328,5.776352,-11.620138,-8.071934,-9.756108,-8.574075,-9.246295,27.950724,25.686123,27.410343,26.271069,26.641373
133,-0.40535116,-1.1759198,5.9971776,0.26534626,-9.729198,26.712376,1.5248793,1.0264333,0.293093,contour,2,6.4463415,5.761932,5.908706,5.8679266,6.0010014,-12.102655,-8.19349,-10.207346,-8.743424,-9.399115,28.012554,25.444445,27.445744,26.123106,26.536037
134,-0.38127092,-1.1759198,6.2343225,0.30145425,-9.959165,26.626001,1.6901244,1.1596448,0.3475564,contour,2,6.743221,5.9602413,6.1596413,6.0800853,6.2284126,-12.548809,-8.270257,-10.629713,-8.870772,-9.476311,28.075052,25.189148,27.481142,25.960611,26.424019
135,-0.35719064,-1.1759198,6.476477,0.3413817,-10.146166,26.532452,1.8664343,1.299854,0.40772536,contour,2,7.0504313,6.1599073,6.4204106,6.294842,6.456786,-12.96155,-8.306747,-11.024193,-8.959396,-9.478983,28.137573,24.920185,27.516665,25.782494,26.305334
136,-0.33311036,-1.1759198,6.72264,0.3854031,-10.292692,26.43153,2.054085,1.4471215,0.47368804,contour,2,7.3672047,6.360013,6.6903596,6.5112886,6.6843452,-13.343238,-8.307405,-11.392049,-9.012181,-9.40863,28.199657,24.6376,27.552658,25.587746,26.180008
137,-0.3090301,-1.1759198,6.9718733,0.43378913,-10.401229,26.32317,2.2533016,1.6015445,0.5455116,contour,2,7.6928163,6.5597453,6.9688573,6.728604,6.909342,-13.695878,-8.276552,-11.734912,-9.031675,-9.267165,28.260988,24.34156,27.589691,25.375484,26.048073
138,-0.28494984,-1.1759198,7.223283,0.486824,-10.474284,26.207376,2.4643455,1.763253,0.6232784,contour,2,8.026588,6.758395,7.255332,6.946008,7.1300974,-14.021332,-8.218388,-12.054729,-9.020122,-9.056898,28.321312,24.032427,27.62857,25.14497,25.90959
139,-0.26086956,-1.1759198,7.4760528,0.544786,-10.514427,26.084301,2.6875305,1.9323634,0.7070861,contour,2,8.36789,6.9553576,7.549254,7.1627836,7.344996,-14.321497,-8.136986,-12.35367,-8.979523,-8.780508,28.380375,23.71072,27.670198,24.895588,25.764648
140,-0.2367893,-1.1759198,7.729422,0.6079434,-10.5242605,25.954184,2.9231534,2.1089096,0.79701436,contour,2,8.716134,7.150123,7.8501444,7.378251,7.552468,-14.598416,-8.036308,-12.633882,-8.911674,-8.441056,28.437908,23.377178,27.71555,24.6269,25.613365
141,-0.21270902,-1.1759198,7.982689,0.67660165,-10.50637,25.817286,3.1714628,2.2928607,0.8931177,contour,2,9.070787,7.3422704,8.157575,7.591771,7.7510414,-14.854297,-7.9201903,-12.897285,-8.818221,-8.041887,28.493599,23.032753,27.765484,24.338623,25.455921
142,-0.18862876,-1.1759198,8.235217,0.75105095,-10.4632845,25.67391,3.4325237,2.4840288,0.9953465,contour,2,9.431375,7.531473,8.471162,7.8027487,7.9393177,-15.091442,-7.792361,-13.14533,-8.700708,-7.5866237,28.547092,22.678589,27.820696,24.030659,25.292526
143,-0.1645485,-1.1759198,8.486424,0.83159465,-10.397417,25.524445,3.7061567,2.6821404,1.1035326,contour,2,9.79747,7.7174883,8.790546,8.010618,8.115997,-15.312198,-7.656397,-13.378841,-8.56061,-7.079086,28.598024,22.315992,27.881657,23.703098,25.123455
144,-0.14046822,-1.1759198,8.7358,0.91853714,-10.311012,25.369251,3.9918735,2.8868134,1.2173451,contour,2,10.168709,7.900171,9.115377,8.214864,8.279863,-15.518833,-7.515701,-13.597921,-8.399366,-6.523278,28.646013,21.946404,27.94856,23.356215,24.949047
145,-0.11638796,-1.1759198,8.98286,1.0121734,-10.20611,25.20871,4.288883,3.097543,1.3362845,contour,2,10.544767,8.079438,9.445306,8.414981,8.429805,-15.71347,-7.3734293,-13.801936,-8.218416,-5.92334,28.690708,21.57133,28.02134,22.990463,24.769705
146,-0.092307694,-1.1759198,9.227196,1.1127753,-10.084537,25.043247,4.596078,3.3137658,1.4596765,contour,2,10.925395,8.255288,9.779955,8.610517,8.564816,-15.898041,-7.232435,-13.989517,-8.019218,-5.2834964,28.731804,21.192299,28.09972,22.606503,24.585903
147,-0.068227425,-1.1759198,9.468417,1.2206055,-9.947856,24.873276,4.9120526,3.5348566,1.5866884,contour,2,11.31036,8.427782,10.118902,8.801053,8.683977,-16.074245,-7.09517,-14.158567,-7.8032613,-4.6080637,28.76902,20.810797,28.183212,22.205168,24.398167
148,-0.044147156,-1.1759198,9.706177,1.3358876,-9.797379,24.699245,5.235165,3.7601388,1.7163488,contour,2,11.699484,8.597039,10.461664,8.986208,8.786492,-16.24355,-6.9635954,-14.3062725,-7.5720844,-3.9014125,28.802158,20.42825,28.271194,21.787485,24.207123
149,-0.020066889,-1.1759198,9.94016,1.4588059,-9.634107,24.521595,5.5635257,3.9889245,1.8475639,contour,2,12.092612,8.763211,10.807697,9.165621,8.871656,-16.407185,-6.8390102,-14.429102,-7.3272877,-3.167982,28.831049,20.045944,28.362888,21.354633,24.013449
150,0.0040133777,-1.1759198,10.170064,1.5895113,-9.458724,24.340784,5.895076,4.220495,1.9791576,contour,2,12.489624,8.926472,11.156349,9.338996,8.938888,-16.566174,-6.721842,-14.522834,-7.070526,-2.412259,28.855583,19.665041,28.457424,20.907969,23.817896
151,0.028093645,-1.1759198,10.395604,1.7280774,-9.271522,24.157276,6.227659,4.454132,2.1099193,contour,2,12.890421,9.086993,11.506855,9.50606,8.987691,-16.721344,-6.6112742,-14.582719,-6.803503,-1.6388053,28.875706,19.286507,28.553904,20.448961,23.621292
152,0.052173913,-1.1759198,10.616491,1.8745573,-9.072392,23.971535,6.559145,4.689149,2.238696,contour,2,13.29491,9.244905,11.858346,9.66659,9.017704,-16.873346,-6.50467,-14.60378,-6.5279884,-0.8522097,28.8914,18.91108,28.651424,19.97924,23.424503
153,0.07625418,-1.1759198,10.832433,2.028945,-8.860739,23.784027,6.887606,4.924931,2.3644948,contour,2,13.703026,9.40025,12.209833,9.820397,9.028664,-17.022686,-6.3966494,-14.581445,-6.2457857,-0.05714935,28.902699,18.539207,28.749271,19.500505,23.228458
154,0.10033445,-1.1759198,11.043116,2.1912117,-8.635382,23.595264,7.2115655,5.1610365,2.4866545,contour,2,14.114712,9.552887,12.560225,9.967348,9.020428,-17.169725,-6.2777333,-14.512424,-5.958725,0.741681,28.909674,18.170925,28.847044,19.014572,23.03411
155,0.12441471,-1.1759198,11.248194,2.3613038,-8.394415,23.405756,7.5302305,5.397258,2.6049886,contour,2,14.529915,9.702385,12.908376,10.107346,8.992955,-17.314695,-6.1325006,-14.395791,-5.668668,1.539553,28.912437,17.805748,28.9449,18.523293,22.842419
156,0.14849499,-1.1759198,11.447258,2.539197,-8.13499,23.216059,7.8437204,5.6337037,2.7199411,contour,2,14.94858,9.847837,13.25317,10.240345,8.946329,-17.45771,-5.9375625,-14.233973,-5.377481,2.3317513,28.911154,17.44254,29.043695,18.028572,22.654312
157,0.17257525,-1.1759198,11.639802,2.7248986,-7.8531694,23.026707,8.153187,5.870844,2.8326743,contour,2,15.37067,9.987682,13.593578,10.366339,8.88074,-17.598766,-5.66059,-14.033115,-5.087014,3.1136255,28.906027,17.07948,29.14504,17.532335,22.470636
158,0.19665551,-1.1759198,11.825245,2.918514,-7.5443735,22.838297,8.460798,6.1093802,2.9450111,contour,2,15.796131,10.119486,13.928773,10.485359,8.796495,-17.737734,-5.2631855,-13.802527,-4.7991076,3.8806665,28.897324,16.714409,29.251163,17.036488,22.2921
159,0.22073579,-1.1759198,12.0029,3.120244,-7.2052474,22.65157,8.769468,6.349929,3.0592191,contour,2,16.224913,10.239916,14.258161,10.597502,8.693996,-17.874344,-4.711881,-13.553041,-4.515558,4.6285686,28.88538,16.345787,29.364536,16.542927,22.1192
160,0.24481605,-1.1759198,12.172022,3.3302872,-6.8373947,22.46762,9.081707,6.592535,3.1773124,contour,2,16.656948,10.345102,14.581424,10.702883,8.573763,-18.008152,-3.9992402,-13.294842,-4.238117,5.3533435,28.870611,15.97435,29.48748,16.053495,21.952164
161,0.2688963,-1.1759198,12.332036,3.548771,-6.4515305,22.28815,9.396988,6.8362503,3.2995617,contour,2,17.092167,10.431546,14.898443,10.801673,8.436392,-18.138521,-3.1665213,-13.035524,-3.9684808,6.0513663,28.853546,15.604586,29.62175,15.569979,21.790888
162,0.2929766,-1.1759198,12.482751,3.7755935,-6.06779,22.11532,9.708629,7.0791874,3.4229019,contour,2,17.530474,10.497377,15.209246,10.894081,8.282565,-18.264568,-2.3065114,-12.779041,-3.7082796,6.719449,28.834837,15.244381,29.768366,15.094078,21.634912
163,0.31705686,-1.1759198,12.624478,4.010283,-5.7093573,21.951202,10.0040865,7.3192077,3.5411134,contour,2,17.971754,10.543318,15.513912,10.980354,8.113042,-18.385094,-1.5316937,-12.525773,-3.459069,7.3548183,28.815296,14.902241,29.927591,14.627414,21.483448
164,0.3411371,-1.1759198,12.758053,4.2520876,-5.393027,21.79717,10.27048,7.554804,3.647589,contour,2,18.415848,10.572517,15.812501,11.060771,7.9286375,-18.498508,-0.9260079,-12.273389,-3.2223196,7.955079,28.79594,14.583891,30.099108,14.171497,21.335434
165,0.3652174,-1.1759198,12.884593,4.500024,-5.1241326,21.653698,10.500438,7.78546,3.7383432,contour,2,18.862576,10.5895195,16.104984,11.135654,7.730223,-18.602768,-0.5184437,-12.018105,-2.9994285,8.518073,28.778027,14.290906,30.28218,13.727728,21.18964
166,0.38929766,-1.1759198,13.00519,4.7531104,-4.898652,21.520588,10.693,8.011385,3.8126323,contour,2,19.31168,10.598949,16.391243,11.205349,7.5187187,-18.695301,-0.29214752,-11.755833,-2.7917056,9.04171,28.763054,14.021791,30.475853,13.297392,21.044838
167,0.41337794,-1.1759198,13.120793,5.010362,-4.708464,21.397451,10.850677,8.233089,3.8715394,contour,2,19.762833,10.604742,16.671066,11.270233,7.2951016,-18.773006,-0.20958573,-11.483157,-2.6003745,9.523787,28.752821,13.77384,30.679035,12.88165,20.899912
168,0.4374582,-1.1759198,13.232167,5.270921,-4.5454793,21.283978,10.97636,8.45107,3.9164658,contour,2,20.215649,10.609886,16.944176,11.330727,7.0604024,-18.832321,-0.23239923,-11.197915,-2.4265733,9.961797,28.749334,13.544453,30.890574,12.481536,20.753998
169,0.46153846,-1.1759198,13.339871,5.5339627,-4.403536,21.180029,11.071921,8.665688,3.948463,contour,2,20.669632,10.616533,17.21026,11.387249,6.815711,-18.869507,-0.33010852,-10.899507,-2.2713401,10.352779,28.754726,13.331639,31.109283,12.097945,20.606544
170,0.48561874,-1.1759198,13.444382,5.798707,-4.278775,21.085602,11.138009,8.877107,3.9680476,contour,2,21.12421,10.626211,17.469007,11.44027,6.562209,-18.881134,-0.48139137,-10.588987,-2.1355963,10.693207,28.77102,13.134062,31.33395,11.731642,20.457333
171,0.509699,-1.1759198,13.546071,6.064375,-4.16946,21.000744,11.17451,9.085345,3.9754646,contour,2,21.57873,10.640036,17.720154,11.490267,6.301162,-18.864815,-0.67237526,-10.268905,-2.0201197,10.978907,28.799809,12.950849,31.563374,11.38324,20.306446
172,0.53377926,-1.1759198,13.645307,6.330201,-4.075604,20.925426,11.181073,9.290156,3.970815,contour,2,22.032522,10.658842,17.963514,11.537728,6.033939,-18.820065,-0.8944494,-9.943042,-1.9254774,11.205006,28.84188,12.781452,31.796387,11.053192,20.15422
173,0.55785954,-1.1759198,13.742488,6.5954337,-3.9987245,20.859447,11.157542,9.491136,3.954257,contour,2,22.484905,10.683321,18.19901,11.583166,5.7620444,-18.748972,-1.1424726,-9.616138,-1.8519192,11.365873,28.89694,12.625495,32.031895,10.741775,20.001148
174,0.5819398,-1.1759198,13.838043,6.859317,-3.9415002,20.802399,11.104102,9.68769,3.92605,contour,2,22.935305,10.71405,18.426666,11.627085,5.487126,-18.656284,-1.4135158,-9.293578,-1.7992103,11.455074,28.96355,12.482681,32.268883,10.449046,19.847822
175,0.6060201,-1.1759198,13.932505,7.121151,-3.9074275,20.753653,11.021114,9.879145,3.886461,contour,2,23.383284,10.751571,18.646671,11.669975,5.2109985,-18.548729,-1.7060754,-8.981228,-1.7663746,11.465244,29.039444,12.352743,32.50643,10.174814,19.69485
176,0.6301003,-1.1759198,14.026453,7.380203,-3.900415,20.712494,10.908783,10.064901,3.8357296,contour,2,23.828562,10.796383,18.859346,11.712297,4.9356575,-18.433767,-2.0195827,-8.6853695,-1.7513497,11.388,29.12205,12.235386,32.74367,9.918558,19.542797
177,0.6541806,-1.1759198,14.120592,7.63582,-3.9244282,20.678116,10.766671,10.244479,3.773872,contour,2,24.271057,10.849,19.065151,11.754438,4.663324,-18.318317,-2.354145,-8.412813,-1.7506144,11.213745,29.209011,12.130289,32.97975,9.679383,19.392153
178,0.67826086,-1.1759198,14.215732,7.8872967,-3.9834113,20.649708,10.593631,10.417664,3.7007663,contour,2,24.710827,10.909933,19.264755,11.79668,4.3964624,-18.208076,-2.7104144,-8.171036,-1.7590168,10.931491,29.298431,12.037081,33.213768,9.455989,19.243273
